id,latitude,longitude,country,map
ASN_37468_AGO,-8.693486195037947,13.232103514046841,AGO,"ASN_2018_ZAF:p2p ASN_2018_LSO:p2p ASN_3067_ZAF:p2p ASN_3741_ZAF:p2p ASN_3741_SYC:p2p ASN_5713_ZAF:p2p ASN_5713_KEN:p2p ASN_6083_ZAF:p2p ASN_6968_ZAF:p2p ASN_7020_ZAF:p2p ASN_8452_EGY:p2p ASN_10474_ZAF:p2p ASN_11845_ZAF:p2p ASN_14115_ZAF:p2p ASN_14988_BWA:p2p ASN_14988_ZAF:p2p ASN_14988_CIV:p2p ASN_15022_ZAF:p2p ASN_15399_KEN:p2p ASN_15399_UGA:p2p ASN_15399_NGA:p2p ASN_15399_TZA:p2p ASN_16284_NGA:p2p ASN_16637_BWA:p2p ASN_16637_ZAF:p2p ASN_16637_ZMB:p2p ASN_16637_NAM:p2p ASN_16637_LBR:p2p ASN_16637_MUS:p2p ASN_20928_EGY:p2p ASN_21739_ZAF:p2p ASN_22355_ZAF:p2p ASN_22572_ZAF:p2p ASN_23889_MUS:p2p ASN_23889_ZAF:p2p ASN_24691_TGO:p2p ASN_26106_ZAF:p2p ASN_29091_NGA:p2p ASN_29465_NGA:p2p ASN_29465_ZAF:p2p ASN_29918_ZAF:p2p ASN_30988_NGA:p2p ASN_30988_ZAF:p2p ASN_30988_GHA:p2p ASN_30990_DJI:p2p ASN_30990_SOM:p2p ASN_30998_NGA:p2p ASN_32398_SWZ:p2p ASN_32437_ZAF:p2p ASN_32653_ZAF:p2p ASN_33762_ZAF:p2p ASN_33763_NAM:p2p ASN_33763_AGO:p2p ASN_33763_MOZ:p2p ASN_36868_MUS:p2p ASN_36873_NGA:p2p ASN_36874_ZAF:p2p ASN_36891_DZA:p2p ASN_36898_ZAF:p2p ASN_36902_SYC:p2p ASN_36916_ZAF:p2p ASN_36916_BEN:p2p ASN_36919_ZAF:p2p ASN_36920_NGA:p2p ASN_36924_BFA:p2p ASN_36924_COG:p2p ASN_36924_TGO:p2p ASN_36924_BEN:p2p ASN_36924_RWA:p2p ASN_36924_CIV:p2p ASN_36924_GAB:p2p ASN_36932_NGA:p2p ASN_36938_NGA:p2p ASN_36943_ZAF:p2p ASN_36944_ZAF:p2p ASN_36951_ZAF:p2p ASN_36968_ZAF:p2p ASN_36985_ZAF:p2p ASN_36994_ZAF:p2p ASN_36994_AGO:p2p ASN_36994_NGA:p2p ASN_37002_REU:p2p ASN_37009_NAM:p2p ASN_37016_ZAF:p2p ASN_37018_NGA:p2p ASN_37028_ZAF:p2p ASN_37035_TZA:p2p ASN_37049_ZAF:p2p ASN_37054_MDG:p2p ASN_37055_ZAF:p2p ASN_37076_NGA:p2p ASN_37088_NGA:p2p ASN_37100_MUS:p2p ASN_37100_TZA:p2p ASN_37100_KEN:p2p ASN_37100_ZAF:p2p ASN_37119_AGO:p2p ASN_37122_UGA:p2p ASN_37122_ZAF:p2p ASN_37125_NGA:p2p ASN_37148_NGA:p2p ASN_37148_GHA:p2p ASN_37150_ZAF:p2p ASN_37153_ZAF:p2p ASN_37153_SYC:p2p ASN_37157_ZAF:p2p ASN_37168_ZAF:p2p ASN_37172_ZAF:p2p ASN_37179_ZAF:p2p ASN_37183_ZAF:p2p ASN_37183_ZWE:p2p ASN_37183_UGA:p2p ASN_37187_MWI:p2p ASN_37199_ZAF:p2p ASN_37204_ZWE:p2p ASN_37225_ZAF:p2p ASN_37236_ZAF:p2p ASN_37248_NGA:p2p ASN_37254_ZAF:p2p ASN_37266_ZAF:p2p ASN_37269_NGA:p2p ASN_37271_ZAF:p2p ASN_37273_UGA:p2p ASN_37276_ZAF:p2p ASN_37280_NGA:p2p ASN_37282_NGA:p2p ASN_37282_GHA:p2p ASN_37282_CIV:p2p ASN_37286_NGA:p2p ASN_37288_GHA:p2p ASN_37288_RWA:p2p ASN_37294_MWI:p2p ASN_37302_ZAF:p2p ASN_37308_NGA:p2p ASN_37312_ZAF:p2p ASN_37315_ZAF:p2p ASN_37317_ZAF:p2p ASN_37333_ZAF:p2p ASN_37340_NGA:p2p ASN_37347_NGA:p2p ASN_37349_TZA:p2p ASN_37356_ZAF:p2p ASN_37358_ZAF:p2p ASN_37363_ZAF:p2p ASN_37368_ZAF:p2p ASN_37395_BWA:p2p ASN_37398_NGA:p2p ASN_37399_ZAF:p2p ASN_37402_ZAF:p2p ASN_37403_ZAF:p2p ASN_37412_ZAF:p2p ASN_37417_ZAF:p2p ASN_37428_ZAF:p2p ASN_37439_ZAF:p2p ASN_37457_ZAF:p2p ASN_11259_AGO:c2p ASN_19711_SWZ:c2p ASN_25818_ZAF:c2p ASN_25818_KEN:c2p ASN_36907_AGO:c2p ASN_36917_AGO:c2p ASN_36936_AGO:c2p ASN_37011_AGO:c2p ASN_37036_AGO:c2p ASN_37105_ZAF:c2p ASN_37230_NGA:c2p ASN_37239_ZAF:c2p ASN_37239_BDI:c2p ASN_37272_AGO:c2p ASN_37314_ZAF:c2p ASN_37451_COG:c2p ASN_37479_ZAF:p2p ASN_37480_NGA:p2p ASN_37482_ZAF:p2p ASN_37484_ZAF:p2p ASN_37491_ZAF:p2p ASN_37495_NGA:p2p ASN_37497_ZAF:p2p ASN_37515_ZAF:p2p ASN_37517_CPV:c2p ASN_37519_ZAF:p2p ASN_37521_NGA:p2p ASN_37523_ZAF:p2p ASN_37525_ZAF:p2p ASN_37529_GNQ:p2p ASN_37542_ZAF:c2p ASN_37546_ZAF:p2p ASN_37546_BWA:p2p ASN_37549_ZAF:p2p ASN_37564_ZAF:p2p ASN_37593_AGO:c2p ASN_37596_ZAF:p2p ASN_37599_ZAF:p2p ASN_37613_GHA:p2p ASN_37613_NGA:p2p ASN_37618_ZAF:p2p ASN_37622_MUS:p2p ASN_37627_ZAF:c2p ASN_37628_ZAF:p2p ASN_37629_NGA:p2p ASN_37634_ZAF:p2p ASN_37637_NGA:p2p ASN_37640_ZAF:c2p ASN_37645_AGO:c2p ASN_37652_ZAF:p2p ASN_37653_ZAF:p2p ASN_37656_ZAF:p2p ASN_37659_NGA:p2p ASN_37661_NGA:p2p ASN_37662_ZAF:p2p ASN_37662_NGA:p2p ASN_37662_KEN:p2p ASN_37662_MUS:p2p ASN_37662_SOM:p2p ASN_37662_ZWE:p2p ASN_37662_DJI:p2p ASN_37662_TZA:p2p ASN_37670_ZAF:c2p ASN_37673_ZAF:p2p ASN_37675_ZAF:p2p ASN_37678_BWA:p2p ASN_37680_ZAF:p2p ASN_37691_ZAF:p2p ASN_37697_MOZ:c2p ASN_37714_NGA:p2p ASN_37720_ZAF:p2p ASN_37721_BFA:p2p ASN_37724_ZAF:p2p ASN_61092_ZAF:p2p ASN_202425_SYC:p2p ASN_327691_AGO:c2p ASN_327693_ZAF:c2p ASN_327698_ZAF:p2p ASN_327716_BWA:p2p ASN_327733_ZAF:p2p ASN_327737_ZAF:p2p ASN_327745_ZAF:p2p ASN_327750_ZAF:p2p ASN_327750_COD:p2p ASN_327751_ZAF:p2p ASN_327754_ZAF:p2p ASN_327761_ZAF:p2p ASN_327767_ZAF:p2p ASN_327772_ZAF:p2p ASN_327781_ZAF:p2p ASN_327782_ZAF:p2p ASN_327791_ZAF:p2p ASN_327794_ZAF:p2p ASN_327808_ZAF:p2p ASN_327811_ZAF:p2p ASN_327812_ZAF:p2p ASN_327813_GHA:c2p ASN_327813_KEN:c2p ASN_327813_NGA:c2p ASN_327813_ZAF:c2p ASN_327813_SYC:c2p ASN_327814_GHA:p2p ASN_327817_ZAF:p2p ASN_327822_ZAF:p2p ASN_327824_ZAF:p2p ASN_327826_ZAF:p2p ASN_327833_AGO:p2p ASN_327849_ZAF:p2p ASN_327872_ZAF:p2p ASN_327880_ZAF:p2p ASN_327880_NGA:p2p ASN_327889_ZAF:p2p ASN_327892_ZAF:p2p ASN_327893_ZAF:p2p ASN_327894_ZAF:p2p ASN_327896_ZAF:p2p ASN_327897_ZAF:p2p ASN_327901_ZAF:p2p ASN_327907_ZAF:p2p ASN_327908_ZAF:c2p ASN_327909_ZAF:p2p ASN_327922_ZAF:p2p ASN_327926_ZAF:p2p ASN_327932_AGO:c2p ASN_327935_ZAF:p2p ASN_327936_ZAF:p2p ASN_327939_ZAF:p2p ASN_327943_ZAF:p2p ASN_327950_ZAF:p2p ASN_327952_NGA:p2p ASN_327960_ZAF:p2p ASN_327961_ZAF:p2p ASN_327962_ZAF:p2p ASN_327966_ZAF:p2p ASN_327981_NGA:c2p ASN_327982_ZAF:p2p ASN_327983_ZAF:p2p ASN_327984_ZAF:p2p ASN_327987_ZAF:p2p ASN_327988_ZAF:p2p ASN_327991_ZAF:p2p ASN_327996_ZAF:p2p ASN_327999_ZAF:p2p ASN_328001_ZAF:c2p ASN_328009_ZAF:c2p ASN_328013_ZAF:p2p ASN_328020_ZAF:p2p ASN_328023_ZAF:p2p ASN_328024_ZAF:p2p ASN_328032_ZAF:p2p ASN_328035_NGA:c2p ASN_328036_ZAF:p2p ASN_328037_ZAF:p2p ASN_328038_ZAF:p2p ASN_328039_ZAF:p2p ASN_328043_ZAF:p2p ASN_328043_NGA:p2p ASN_328045_ZAF:p2p ASN_328051_ZAF:p2p ASN_328057_ZAF:p2p ASN_328068_ZAF:p2p ASN_328077_ZAF:p2p ASN_328082_ZAF:c2p ASN_328110_NGA:p2p ASN_328111_AGO:c2p ASN_328112_ZAF:p2p ASN_328114_ZAF:p2p ASN_328119_ZAF:p2p ASN_328125_ZAF:p2p ASN_328126_MAR:p2p ASN_328126_TUN:p2p ASN_328126_MLI:p2p ASN_328137_ZAF:p2p ASN_328145_KEN:p2p ASN_328145_ZAF:p2p ASN_328146_ZAF:p2p ASN_328154_AGO:c2p ASN_328156_ZAF:p2p ASN_328160_NGA:p2p ASN_328164_ZAF:p2p ASN_328165_AGO:c2p ASN_328167_ZAF:p2p ASN_328170_ZAF:p2p ASN_328172_ZAF:p2p ASN_328176_ZAF:p2p ASN_328178_ZAF:p2p ASN_328179_ZAF:p2p ASN_328203_NGA:p2p ASN_328204_ZAF:p2p ASN_328209_ZAF:p2p ASN_328210_ZAF:p2p ASN_328214_ZAF:p2p ASN_328216_ZAF:p2p ASN_328220_ZAF:p2p ASN_328227_ZAF:p2p ASN_328229_ZAF:p2p ASN_328239_ZAF:c2p ASN_328242_ZAF:c2p ASN_328251_ZAF:p2p ASN_328255_ZAF:p2p ASN_328262_ZAF:p2p ASN_328266_ZAF:p2p ASN_328267_ZAF:p2p ASN_328270_ZAF:p2p ASN_328275_ZAF:p2p ASN_328278_ZAF:p2p ASN_328287_ZAF:p2p ASN_328306_ZAF:p2p ASN_328306_NGA:p2p ASN_328306_KEN:p2p ASN_328313_ZAF:p2p ASN_328315_ZAF:p2p ASN_328317_ZAF:p2p ASN_328320_ZAF:c2p ASN_328323_ZAF:p2p ASN_328327_ZAF:p2p ASN_328333_ZAF:p2p ASN_328334_ZAF:p2p ASN_328337_ZAF:p2p ASN_328339_ZAF:p2p ASN_328341_ZAF:c2p ASN_328346_ZAF:p2p ASN_328347_ZAF:p2p ASN_328351_ZAF:p2p ASN_328356_ZAF:p2p ASN_328359_ZAF:p2p ASN_328361_ZAF:p2p ASN_328373_ZAF:p2p ASN_328383_ZAF:p2p ASN_328383_SYC:p2p ASN_328384_ZAF:p2p ASN_328388_ZAF:p2p ASN_328391_ZAF:p2p ASN_328399_ZAF:p2p ASN_328400_ZAF:p2p ASN_328401_NGA:p2p ASN_328413_NGA:p2p ASN_328417_ZAF:p2p ASN_328418_ZAF:p2p ASN_328422_ZAF:p2p ASN_328423_ZAF:p2p ASN_328431_ZAF:p2p ASN_328433_ZAF:c2p ASN_328437_ZAF:p2p ASN_328441_ZAF:p2p ASN_328442_COD:p2p ASN_328444_ZAF:p2p ASN_328446_ZAF:c2p ASN_328455_ZAF:p2p ASN_328457_NGA:c2p ASN_328461_ZAF:p2p ASN_328467_ZAF:p2p ASN_328468_ZAF:p2p ASN_328471_ZAF:p2p ASN_328473_ZAF:p2p ASN_328474_ZAF:p2p ASN_328480_ZAF:p2p ASN_328498_ZAF:p2p ASN_328501_ZAF:p2p ASN_328507_ZAF:p2p ASN_328510_ZAF:p2p ASN_328512_ZAF:p2p ASN_328517_ZAF:p2p ASN_328518_ZAF:p2p ASN_328519_ZAF:p2p ASN_328524_ZAF:p2p ASN_328526_ZAF:p2p ASN_328529_ZAF:p2p ASN_328536_ZAF:p2p ASN_328538_ZAF:p2p ASN_328543_ZAF:p2p ASN_328543_SYC:p2p ASN_328544_ZAF:p2p ASN_328548_ZAF:p2p ASN_328561_ZAF:p2p ASN_328568_ZAF:p2p ASN_328572_ZAF:p2p ASN_328575_ZAF:p2p ASN_328576_ZAF:p2p ASN_328583_ZAF:p2p ASN_328589_ZAF:p2p ASN_328598_ZAF:p2p ASN_328608_ZAF:p2p ASN_328608_SYC:p2p ASN_328621_ZAF:p2p ASN_328624_ZAF:p2p ASN_328633_ZAF:p2p ASN_328638_ZAF:p2p ASN_328644_ZAF:p2p ASN_328661_ZAF:p2p ASN_328670_ZAF:p2p ASN_328672_ZAF:p2p ASN_328677_ZAF:p2p"
ASN_37100_MUS,-20.2833,57.55,MUS,"ASN_2018_ZAF:p2p ASN_2018_LSO:p2p ASN_3741_ZAF:p2p ASN_3741_SYC:p2p ASN_5713_ZAF:p2p ASN_5713_KEN:p2p ASN_11845_ZAF:p2p ASN_15808_KEN:p2p ASN_16637_BWA:p2p ASN_16637_ZAF:p2p ASN_16637_ZMB:p2p ASN_16637_NAM:p2p ASN_16637_LBR:p2p ASN_16637_MUS:p2p ASN_20294_UGA:p2p ASN_33764_MUS:p2p ASN_33764_ZAF:p2p ASN_36866_KEN:p2p ASN_36914_KEN:p2p ASN_36930_TZA:p2p ASN_36994_ZAF:p2p ASN_36994_AGO:p2p ASN_36994_NGA:p2p ASN_37035_TZA:p2p ASN_37054_MDG:p2p ASN_3067_ZAF:c2p ASN_7020_ZAF:c2p ASN_10803_ZAF:c2p ASN_12455_KEN:c2p ASN_15399_KEN:c2p ASN_15399_UGA:c2p ASN_15399_NGA:c2p ASN_15399_TZA:c2p ASN_18931_ZAF:c2p ASN_19711_SWZ:c2p ASN_21739_ZAF:c2p ASN_22354_TZA:c2p ASN_23058_ZAF:c2p ASN_23889_MUS:c2p ASN_23889_ZAF:c2p ASN_30619_MOZ:c2p ASN_30999_MUS:c2p ASN_31960_MOZ:c2p ASN_32017_MOZ:c2p ASN_32437_ZAF:c2p ASN_33765_TZA:c2p ASN_33771_KEN:c2p ASN_36898_ZAF:c2p ASN_36919_ZAF:c2p ASN_36948_KEN:c2p ASN_36975_KEN:c2p ASN_36985_ZAF:c2p ASN_37009_NAM:c2p ASN_37013_TZA:c2p ASN_37019_KEN:c2p ASN_37019_SSD:c2p ASN_37019_COG:c2p ASN_37019_SDN:c2p ASN_37027_UGA:c2p ASN_37027_KEN:c2p ASN_37027_TZA:c2p ASN_37049_ZAF:c2p ASN_37063_UGA:c2p ASN_37079_ZAF:c2p ASN_37084_TZA:c2p ASN_37110_MOZ:c2p ASN_37126_TZA:c2p ASN_37168_ZAF:c2p ASN_37172_ZAF:c2p ASN_37179_ZAF:p2p ASN_37181_ZAF:p2p ASN_37271_ZAF:p2p ASN_37274_KEN:c2p ASN_37276_ZAF:c2p ASN_37282_NGA:p2p ASN_37282_GHA:p2p ASN_37282_CIV:p2p ASN_37298_KEN:c2p ASN_37305_KEN:c2p ASN_37314_ZAF:c2p ASN_37317_ZAF:c2p ASN_37342_MOZ:c2p ASN_37349_TZA:c2p ASN_37353_ZAF:c2p ASN_37356_ZAF:c2p ASN_37358_ZAF:c2p ASN_37363_ZAF:c2p ASN_37395_BWA:c2p ASN_37419_TZA:p2p ASN_37421_KEN:c2p ASN_37436_MOZ:c2p ASN_37457_ZAF:p2p ASN_37468_AGO:p2p ASN_37474_ZAF:p2p ASN_37482_ZAF:c2p ASN_37489_MOZ:c2p ASN_37514_KEN:c2p ASN_37523_ZAF:c2p ASN_37542_ZAF:c2p ASN_37546_ZAF:c2p ASN_37546_BWA:c2p ASN_37556_MOZ:c2p ASN_37579_KEN:c2p ASN_37599_ZAF:c2p ASN_37613_GHA:p2p ASN_37613_NGA:p2p ASN_37618_ZAF:c2p ASN_37619_RWA:c2p ASN_37653_ZAF:c2p ASN_37662_ZAF:p2p ASN_37662_NGA:p2p ASN_37662_KEN:p2p ASN_37662_MUS:p2p ASN_37662_SOM:p2p ASN_37662_ZWE:p2p ASN_37662_DJI:p2p ASN_37662_TZA:p2p ASN_37670_ZAF:c2p ASN_37691_ZAF:c2p ASN_37721_BFA:p2p ASN_327698_ZAF:c2p ASN_327701_ZAF:c2p ASN_327724_UGA:c2p ASN_327727_UGA:c2p ASN_327727_KEN:c2p ASN_327733_ZAF:c2p ASN_327749_ZAF:c2p ASN_327761_ZAF:c2p ASN_327766_KEN:c2p ASN_327772_ZAF:c2p ASN_327782_ZAF:c2p ASN_327787_ZAF:c2p ASN_327794_ZAF:c2p ASN_327805_ZAF:c2p ASN_327808_ZAF:c2p ASN_327812_ZAF:c2p ASN_327814_GHA:p2p ASN_327822_ZAF:c2p ASN_327849_ZAF:c2p ASN_327850_ZAF:c2p ASN_327859_TZA:c2p ASN_327885_TZA:c2p ASN_327894_ZAF:c2p ASN_327900_TZA:c2p ASN_327901_ZAF:c2p ASN_327907_ZAF:c2p ASN_327908_ZAF:c2p ASN_327910_ZAF:c2p ASN_327927_KEN:c2p ASN_327961_ZAF:c2p ASN_327987_ZAF:c2p ASN_327994_KEN:c2p ASN_327996_ZAF:c2p ASN_327999_ZAF:c2p ASN_328023_ZAF:c2p ASN_328024_ZAF:c2p ASN_328037_ZAF:c2p ASN_328038_ZAF:c2p ASN_328041_ZAF:c2p ASN_328043_ZAF:c2p ASN_328043_NGA:c2p ASN_328078_ZAF:c2p ASN_328086_ZAF:c2p ASN_328093_KEN:c2p ASN_328106_ZAF:c2p ASN_328112_ZAF:c2p ASN_328113_ZAF:c2p ASN_328132_KEN:c2p ASN_328142_KEN:c2p ASN_328146_ZAF:c2p ASN_328162_KEN:c2p ASN_328163_ZAF:c2p ASN_328164_ZAF:c2p ASN_328170_ZAF:c2p ASN_328172_ZAF:c2p ASN_328179_ZAF:c2p ASN_328209_ZAF:c2p ASN_328210_ZAF:c2p ASN_328214_ZAF:c2p ASN_328220_ZAF:c2p ASN_328225_KEN:c2p ASN_328229_ZAF:c2p ASN_328242_ZAF:c2p ASN_328246_ZAF:c2p ASN_328255_ZAF:c2p ASN_328260_ZAF:c2p ASN_328275_ZAF:c2p ASN_328287_ZAF:c2p ASN_328296_KEN:c2p ASN_328306_ZAF:c2p ASN_328306_NGA:c2p ASN_328306_KEN:c2p ASN_328317_ZAF:c2p ASN_328320_ZAF:c2p ASN_328323_ZAF:c2p ASN_328327_ZAF:c2p ASN_328337_ZAF:c2p ASN_328339_ZAF:c2p ASN_328346_ZAF:c2p ASN_328347_ZAF:c2p ASN_328351_ZAF:c2p ASN_328356_ZAF:c2p ASN_328373_ZAF:c2p ASN_328375_ZAF:c2p ASN_328384_ZAF:c2p ASN_328386_ZAF:c2p ASN_328388_ZAF:c2p ASN_328404_ZAF:c2p ASN_328423_ZAF:c2p ASN_328441_ZAF:c2p ASN_328444_ZAF:c2p ASN_328465_KEN:c2p ASN_328473_ZAF:c2p ASN_328480_ZAF:c2p ASN_328483_ZAF:c2p ASN_328498_ZAF:c2p ASN_328510_ZAF:c2p ASN_328512_ZAF:c2p ASN_328514_TZA:c2p ASN_328519_ZAF:c2p ASN_328536_ZAF:c2p ASN_328538_ZAF:c2p ASN_328543_ZAF:c2p ASN_328543_SYC:c2p ASN_328560_ZAF:c2p ASN_328576_ZAF:c2p ASN_328580_NGA:c2p ASN_328589_ZAF:c2p ASN_328598_ZAF:c2p ASN_328637_KEN:c2p ASN_328652_KEN:c2p ASN_328656_ZAF:c2p ASN_328657_ZAF:c2p ASN_328670_ZAF:c2p"
ASN_37100_TZA,-10.190733207213102,39.63843368630887,TZA,"ASN_2018_ZAF:p2p ASN_2018_LSO:p2p ASN_3741_ZAF:p2p ASN_3741_SYC:p2p ASN_5713_ZAF:p2p ASN_5713_KEN:p2p ASN_11845_ZAF:p2p ASN_15808_KEN:p2p ASN_16637_BWA:p2p ASN_16637_ZAF:p2p ASN_16637_ZMB:p2p ASN_16637_NAM:p2p ASN_16637_LBR:p2p ASN_16637_MUS:p2p ASN_20294_UGA:p2p ASN_33764_MUS:p2p ASN_33764_ZAF:p2p ASN_36866_KEN:p2p ASN_36914_KEN:p2p ASN_36930_TZA:p2p ASN_36994_ZAF:p2p ASN_36994_AGO:p2p ASN_36994_NGA:p2p ASN_37035_TZA:p2p ASN_37054_MDG:p2p ASN_3067_ZAF:c2p ASN_7020_ZAF:c2p ASN_10803_ZAF:c2p ASN_12455_KEN:c2p ASN_15399_KEN:c2p ASN_15399_UGA:c2p ASN_15399_NGA:c2p ASN_15399_TZA:c2p ASN_18931_ZAF:c2p ASN_19711_SWZ:c2p ASN_21739_ZAF:c2p ASN_22354_TZA:c2p ASN_23058_ZAF:c2p ASN_23889_MUS:c2p ASN_23889_ZAF:c2p ASN_30619_MOZ:c2p ASN_30999_MUS:c2p ASN_31960_MOZ:c2p ASN_32017_MOZ:c2p ASN_32437_ZAF:c2p ASN_33765_TZA:c2p ASN_33771_KEN:c2p ASN_36898_ZAF:c2p ASN_36919_ZAF:c2p ASN_36948_KEN:c2p ASN_36975_KEN:c2p ASN_36985_ZAF:c2p ASN_37009_NAM:c2p ASN_37013_TZA:c2p ASN_37019_KEN:c2p ASN_37019_SSD:c2p ASN_37019_COG:c2p ASN_37019_SDN:c2p ASN_37027_UGA:c2p ASN_37027_KEN:c2p ASN_37027_TZA:c2p ASN_37049_ZAF:c2p ASN_37063_UGA:c2p ASN_37079_ZAF:c2p ASN_37084_TZA:c2p ASN_37110_MOZ:c2p ASN_37126_TZA:c2p ASN_37168_ZAF:c2p ASN_37172_ZAF:c2p ASN_37179_ZAF:p2p ASN_37181_ZAF:p2p ASN_37271_ZAF:p2p ASN_37274_KEN:c2p ASN_37276_ZAF:c2p ASN_37282_NGA:p2p ASN_37282_GHA:p2p ASN_37282_CIV:p2p ASN_37298_KEN:c2p ASN_37305_KEN:c2p ASN_37314_ZAF:c2p ASN_37317_ZAF:c2p ASN_37342_MOZ:c2p ASN_37349_TZA:c2p ASN_37353_ZAF:c2p ASN_37356_ZAF:c2p ASN_37358_ZAF:c2p ASN_37363_ZAF:c2p ASN_37395_BWA:c2p ASN_37419_TZA:p2p ASN_37421_KEN:c2p ASN_37436_MOZ:c2p ASN_37457_ZAF:p2p ASN_37468_AGO:p2p ASN_37474_ZAF:p2p ASN_37482_ZAF:c2p ASN_37489_MOZ:c2p ASN_37514_KEN:c2p ASN_37523_ZAF:c2p ASN_37542_ZAF:c2p ASN_37546_ZAF:c2p ASN_37546_BWA:c2p ASN_37556_MOZ:c2p ASN_37579_KEN:c2p ASN_37599_ZAF:c2p ASN_37613_GHA:p2p ASN_37613_NGA:p2p ASN_37618_ZAF:c2p ASN_37619_RWA:c2p ASN_37653_ZAF:c2p ASN_37662_ZAF:p2p ASN_37662_NGA:p2p ASN_37662_KEN:p2p ASN_37662_MUS:p2p ASN_37662_SOM:p2p ASN_37662_ZWE:p2p ASN_37662_DJI:p2p ASN_37662_TZA:p2p ASN_37670_ZAF:c2p ASN_37691_ZAF:c2p ASN_37721_BFA:p2p ASN_327698_ZAF:c2p ASN_327701_ZAF:c2p ASN_327724_UGA:c2p ASN_327727_UGA:c2p ASN_327727_KEN:c2p ASN_327733_ZAF:c2p ASN_327749_ZAF:c2p ASN_327761_ZAF:c2p ASN_327766_KEN:c2p ASN_327772_ZAF:c2p ASN_327782_ZAF:c2p ASN_327787_ZAF:c2p ASN_327794_ZAF:c2p ASN_327805_ZAF:c2p ASN_327808_ZAF:c2p ASN_327812_ZAF:c2p ASN_327814_GHA:p2p ASN_327822_ZAF:c2p ASN_327849_ZAF:c2p ASN_327850_ZAF:c2p ASN_327859_TZA:c2p ASN_327885_TZA:c2p ASN_327894_ZAF:c2p ASN_327900_TZA:c2p ASN_327901_ZAF:c2p ASN_327907_ZAF:c2p ASN_327908_ZAF:c2p ASN_327910_ZAF:c2p ASN_327927_KEN:c2p ASN_327961_ZAF:c2p ASN_327987_ZAF:c2p ASN_327994_KEN:c2p ASN_327996_ZAF:c2p ASN_327999_ZAF:c2p ASN_328023_ZAF:c2p ASN_328024_ZAF:c2p ASN_328037_ZAF:c2p ASN_328038_ZAF:c2p ASN_328041_ZAF:c2p ASN_328043_ZAF:c2p ASN_328043_NGA:c2p ASN_328078_ZAF:c2p ASN_328086_ZAF:c2p ASN_328093_KEN:c2p ASN_328106_ZAF:c2p ASN_328112_ZAF:c2p ASN_328113_ZAF:c2p ASN_328132_KEN:c2p ASN_328142_KEN:c2p ASN_328146_ZAF:c2p ASN_328162_KEN:c2p ASN_328163_ZAF:c2p ASN_328164_ZAF:c2p ASN_328170_ZAF:c2p ASN_328172_ZAF:c2p ASN_328179_ZAF:c2p ASN_328209_ZAF:c2p ASN_328210_ZAF:c2p ASN_328214_ZAF:c2p ASN_328220_ZAF:c2p ASN_328225_KEN:c2p ASN_328229_ZAF:c2p ASN_328242_ZAF:c2p ASN_328246_ZAF:c2p ASN_328255_ZAF:c2p ASN_328260_ZAF:c2p ASN_328275_ZAF:c2p ASN_328287_ZAF:c2p ASN_328296_KEN:c2p ASN_328306_ZAF:c2p ASN_328306_NGA:c2p ASN_328306_KEN:c2p ASN_328317_ZAF:c2p ASN_328320_ZAF:c2p ASN_328323_ZAF:c2p ASN_328327_ZAF:c2p ASN_328337_ZAF:c2p ASN_328339_ZAF:c2p ASN_328346_ZAF:c2p ASN_328347_ZAF:c2p ASN_328351_ZAF:c2p ASN_328356_ZAF:c2p ASN_328373_ZAF:c2p ASN_328375_ZAF:c2p ASN_328384_ZAF:c2p ASN_328386_ZAF:c2p ASN_328388_ZAF:c2p ASN_328404_ZAF:c2p ASN_328423_ZAF:c2p ASN_328441_ZAF:c2p ASN_328444_ZAF:c2p ASN_328465_KEN:c2p ASN_328473_ZAF:c2p ASN_328480_ZAF:c2p ASN_328483_ZAF:c2p ASN_328498_ZAF:c2p ASN_328510_ZAF:c2p ASN_328512_ZAF:c2p ASN_328514_TZA:c2p ASN_328519_ZAF:c2p ASN_328536_ZAF:c2p ASN_328538_ZAF:c2p ASN_328543_ZAF:c2p ASN_328543_SYC:c2p ASN_328560_ZAF:c2p ASN_328576_ZAF:c2p ASN_328580_NGA:c2p ASN_328589_ZAF:c2p ASN_328598_ZAF:c2p ASN_328637_KEN:c2p ASN_328652_KEN:c2p ASN_328656_ZAF:c2p ASN_328657_ZAF:c2p ASN_328670_ZAF:c2p"
