id,name,country,latitude,longitude,customers
IXP_616,Internet Exchange Point of Nigeria - Lagos,NGA,7.55000,3.35000,"ASN_37125_NGA,ASN_37613_GHA,ASN_37613_NGA,ASN_327813_GHA,ASN_327813_KEN,ASN_327813_NGA,ASN_327813_ZAF,ASN_327813_SYC,ASN_37521_NGA,ASN_37468_AGO,ASN_37662_ZAF,ASN_37662_NGA,ASN_37662_KEN,ASN_37662_MUS,ASN_37662_SOM,ASN_37662_ZWE,ASN_37662_DJI,ASN_37662_TZA,ASN_37721_BFA,ASN_36932_NGA,ASN_30998_NGA,ASN_36938_NGA,ASN_16284_NGA,ASN_37230_NGA,ASN_30988_NGA,ASN_30988_ZAF,ASN_30988_GHA,ASN_37286_NGA,ASN_37340_NGA,ASN_37629_NGA,ASN_37088_NGA,ASN_29091_NGA,ASN_36873_NGA,ASN_37495_NGA,ASN_37222_NGA,ASN_37280_NGA,ASN_37282_NGA,ASN_37282_GHA,ASN_37282_CIV,ASN_37248_NGA,ASN_29465_NGA,ASN_29465_ZAF,ASN_37076_NGA,ASN_327952_NGA,ASN_37347_NGA,ASN_37269_NGA,ASN_37637_NGA,ASN_37661_NGA,ASN_37308_NGA,ASN_327981_NGA,ASN_328203_NGA,ASN_37398_NGA,ASN_37209_NGA,ASN_328110_NGA,ASN_36920_NGA,ASN_36923_NGA,ASN_328160_NGA,ASN_328457_NGA,ASN_37288_GHA,ASN_37288_RWA,ASN_328413_NGA,ASN_37714_NGA,ASN_328401_NGA,ASN_37659_NGA,ASN_37480_NGA"
IXP_1306,NAPAfrica Johannesburg,ZAF,-26.13000,28.23000,"ASN_11744_ZAF,ASN_37187_MWI,ASN_328119_ZAF,ASN_21739_ZAF,ASN_24691_TGO,ASN_37356_ZAF,ASN_328386_ZAF,ASN_7020_ZAF,ASN_33762_ZAF,ASN_37053_ZAF,ASN_33764_MUS,ASN_33764_ZAF,ASN_6968_ZAF,ASN_327826_ZAF,ASN_37596_ZAF,ASN_37271_ZAF,ASN_37153_ZAF,ASN_37153_SYC,ASN_328009_ZAF,ASN_327950_ZAF,ASN_6083_ZAF,ASN_37105_ZAF,ASN_37678_BWA,ASN_29918_ZAF,ASN_22355_ZAF,ASN_37403_ZAF,ASN_37172_ZAF,ASN_37349_TZA,ASN_37622_MUS,ASN_328023_ZAF,ASN_37447_COD,ASN_327907_ZAF,ASN_327983_ZAF,ASN_37183_ZAF,ASN_37183_ZWE,ASN_37183_UGA,ASN_14115_ZAF,ASN_37491_ZAF,ASN_327910_ZAF,ASN_327996_ZAF,ASN_30999_MUS,ASN_37724_ZAF,ASN_36919_ZAF,ASN_37168_ZAF,ASN_37675_ZAF,ASN_3067_ZAF,ASN_37007_ZAF,ASN_37439_ZAF,ASN_328204_ZAF,ASN_328229_ZAF,ASN_37204_ZWE,ASN_328179_ZAF,ASN_327962_ZAF,ASN_37525_ZAF,ASN_327943_ZAF,ASN_37342_MOZ,ASN_37564_ZAF,ASN_328333_ZAF,ASN_327849_ZAF,ASN_37016_ZAF,ASN_327880_ZAF,ASN_327880_NGA,ASN_328327_ZAF,ASN_5713_ZAF,ASN_5713_KEN,ASN_328334_ZAF,ASN_37670_ZAF,ASN_37054_MDG,ASN_37484_ZAF,ASN_327897_ZAF,ASN_328178_ZAF,ASN_37157_ZAF,ASN_327811_ZAF,ASN_10474_ZAF,ASN_327824_ZAF,ASN_327893_ZAF,ASN_3741_ZAF,ASN_3741_SYC,ASN_36924_BFA,ASN_36924_COG,ASN_36924_TGO,ASN_36924_BEN,ASN_36924_RWA,ASN_36924_CIV,ASN_36924_GAB,ASN_37720_ZAF,ASN_37658_ZAF,ASN_328346_ZAF,ASN_328347_ZAF,ASN_22572_ZAF,ASN_328137_ZAF,ASN_32653_ZAF,ASN_33763_NAM,ASN_33763_AGO,ASN_33763_MOZ,ASN_328337_ZAF,ASN_37627_ZAF,ASN_328359_ZAF,ASN_328360_ZAF,ASN_37225_ZAF,ASN_328045_ZAF,ASN_37302_ZAF,ASN_328320_ZAF,ASN_37314_ZAF,ASN_37179_ZAF,ASN_327767_ZAF,ASN_37358_ZAF,ASN_37315_ZAF,ASN_328306_ZAF,ASN_328306_NGA,ASN_328306_KEN,ASN_37488_ZAF,ASN_36916_ZAF,ASN_36916_BEN,ASN_327781_ZAF,ASN_37680_ZAF,ASN_327754_ZAF,ASN_37028_ZAF,ASN_37236_ZAF,ASN_36951_ZAF,ASN_37254_ZAF,ASN_328400_ZAF,ASN_37497_ZAF,ASN_328262_ZAF,ASN_37239_ZAF,ASN_37239_BDI,ASN_25818_ZAF,ASN_25818_KEN,ASN_328227_ZAF,ASN_36994_ZAF,ASN_36994_AGO,ASN_36994_NGA,ASN_37009_NAM,ASN_37640_ZAF,ASN_37599_ZAF,ASN_328209_ZAF,ASN_16637_BWA,ASN_16637_ZAF,ASN_16637_ZMB,ASN_16637_NAM,ASN_16637_LBR,ASN_16637_MUS,ASN_327926_ZAF,ASN_328446_ZAF,ASN_37479_ZAF,ASN_11845_ZAF,ASN_2018_ZAF,ASN_2018_LSO,ASN_37618_ZAF,ASN_37650_ZAF,ASN_37653_ZAF,ASN_327693_ZAF,ASN_37451_COG,ASN_37417_ZAF,ASN_10798_ZAF,ASN_37266_ZAF,ASN_36868_MUS,ASN_37721_BFA,ASN_36944_ZAF,ASN_37662_ZAF,ASN_37662_NGA,ASN_37662_KEN,ASN_37662_MUS,ASN_37662_SOM,ASN_37662_ZWE,ASN_37662_DJI,ASN_37662_TZA,ASN_37402_ZAF,ASN_36937_ZAF,ASN_37428_ZAF,ASN_327745_ZAF,ASN_36985_ZAF,ASN_327733_ZAF,ASN_37457_ZAF,ASN_327923_ZAF,ASN_327751_ZAF,ASN_327698_ZAF,ASN_36874_ZAF,ASN_327750_ZAF,ASN_327750_COD,ASN_327935_ZAF,ASN_37656_ZAF,ASN_327822_ZAF,ASN_327850_ZAF,ASN_32437_ZAF,ASN_23889_MUS,ASN_23889_ZAF,ASN_328049_ZAF,ASN_328068_ZAF,ASN_328077_ZAF,ASN_328112_ZAF,ASN_328120_ZAF,ASN_37312_ZAF,ASN_36968_ZAF,ASN_328173_ZAF,ASN_328074_ZAF,ASN_37294_MWI,ASN_328538_ZAF,ASN_37199_ZAF,ASN_327960_ZAF,ASN_327966_ZAF,ASN_328032_ZAF,ASN_328038_ZAF,ASN_328024_ZAF,ASN_327982_ZAF,ASN_19711_SWZ,ASN_327872_ZAF,ASN_327987_ZAF,ASN_37542_ZAF,ASN_328039_ZAF,ASN_327908_ZAF,ASN_37035_TZA,ASN_327999_ZAF,ASN_327979_ZAF,ASN_327901_ZAF,ASN_328013_ZAF,ASN_328001_ZAF,ASN_14988_BWA,ASN_14988_ZAF,ASN_14988_CIV,ASN_327812_ZAF,ASN_327889_ZAF,ASN_327991_ZAF,ASN_37468_AGO,ASN_327936_ZAF,ASN_327984_ZAF,ASN_37154_ZMB,ASN_37482_ZAF,ASN_15022_ZAF,ASN_327988_ZAF,ASN_327961_ZAF,ASN_37055_ZAF,ASN_37634_ZAF,ASN_327922_ZAF,ASN_327939_ZAF,ASN_327794_ZAF,ASN_328519_ZAF,ASN_327909_ZAF,ASN_37276_ZAF,ASN_328560_ZAF,ASN_328524_ZAF,ASN_37363_ZAF,ASN_328512_ZAF,ASN_327894_ZAF,ASN_328317_ZAF,ASN_328251_ZAF,ASN_328518_ZAF,ASN_33781_BWA,ASN_37628_ZAF,ASN_327808_ZAF,ASN_327791_ZAF,ASN_37368_ZAF,ASN_327761_ZAF,ASN_37079_ZAF,ASN_37519_ZAF,ASN_327813_GHA,ASN_327813_KEN,ASN_327813_NGA,ASN_327813_ZAF,ASN_327813_SYC,ASN_328057_ZAF,ASN_328051_ZAF,ASN_37549_ZAF,ASN_26106_ZAF,ASN_37150_ZAF,ASN_37100_MUS,ASN_37100_TZA,ASN_37100_KEN,ASN_37100_ZAF,ASN_328517_ZAF,ASN_327782_ZAF,ASN_37049_ZAF,ASN_37395_BWA,ASN_37523_ZAF,ASN_37652_ZAF,ASN_37673_ZAF,ASN_327804_ZAF,ASN_327892_ZAF,ASN_37399_ZAF,ASN_328576_ZAF,ASN_327737_ZAF,ASN_37546_ZAF,ASN_37546_BWA,ASN_328529_ZAF,ASN_328037_ZAF,ASN_328417_ZAF,ASN_328461_ZAF,ASN_328498_ZAF,ASN_328526_ZAF,ASN_328065_ZAF,ASN_328510_ZAF,ASN_328536_ZAF,ASN_328145_KEN,ASN_328145_ZAF,ASN_327716_BWA,ASN_37317_ZAF,ASN_328176_ZAF,ASN_328146_ZAF,ASN_328164_ZAF,ASN_328125_ZAF,ASN_328144_SWZ,ASN_328114_ZAF,ASN_328036_ZAF,ASN_37002_REU,ASN_328106_ZAF,ASN_37333_ZAF,ASN_328216_ZAF,ASN_328210_ZAF,ASN_328242_ZAF,ASN_328197_ZAF,ASN_328239_ZAF,ASN_328255_ZAF,ASN_37697_MOZ,ASN_328220_ZAF,ASN_328172_ZAF,ASN_328270_ZAF,ASN_328267_ZAF,ASN_328336_ZAF,ASN_328287_ZAF,ASN_328156_ZAF,ASN_37412_ZAF,ASN_328315_ZAF,ASN_37438_ZAF,ASN_328313_ZAF,ASN_328266_ZAF,ASN_328323_ZAF,ASN_328214_ZAF,ASN_61092_ZAF,ASN_328399_ZAF,ASN_328361_ZAF,ASN_328471_ZAF,ASN_327817_ZAF,ASN_328356_ZAF,ASN_328388_ZAF,ASN_328383_ZAF,ASN_328383_SYC,ASN_328278_ZAF,ASN_328341_ZAF,ASN_328422_ZAF,ASN_328126_MAR,ASN_328126_TUN,ASN_328126_MLI,ASN_328437_ZAF,ASN_328444_ZAF,ASN_328441_ZAF,ASN_328423_ZAF,ASN_328467_ZAF,ASN_32398_SWZ,ASN_328473_ZAF,ASN_328170_ZAF,ASN_327896_ZAF,ASN_328373_ZAF,ASN_328474_ZAF,ASN_328431_ZAF,ASN_328568_ZAF,ASN_328507_ZAF,ASN_328455_ZAF,ASN_328548_ZAF,ASN_328608_ZAF,ASN_328608_SYC,ASN_328543_ZAF,ASN_328543_SYC,ASN_328624_ZAF,ASN_328621_ZAF,ASN_328572_ZAF,ASN_328351_ZAF,ASN_328468_ZAF,ASN_328598_ZAF,ASN_328583_ZAF,ASN_328384_ZAF,ASN_328638_ZAF,ASN_328633_ZAF,ASN_328644_ZAF,ASN_328670_ZAF,ASN_328677_ZAF,ASN_328561_ZAF,ASN_328661_ZAF,ASN_328672_ZAF,ASN_328237_ZAF,ASN_328456_ZAF,ASN_328275_ZAF,ASN_328656_ZAF,ASN_328562_ZAF,ASN_328480_ZAF,ASN_328631_ZAF,ASN_328339_ZAF,ASN_328544_ZAF"
IXP_1308,NAPAfrica Cape Town,ZAF,-33.98000,18.60000,"ASN_37105_ZAF,ASN_36994_ZAF,ASN_36994_AGO,ASN_36994_NGA,ASN_11845_ZAF,ASN_327693_ZAF,ASN_37271_ZAF,ASN_37153_ZAF,ASN_37153_SYC,ASN_37239_ZAF,ASN_37239_BDI,ASN_328032_ZAF,ASN_328633_ZAF,ASN_37363_ZAF,ASN_37599_ZAF,ASN_328112_ZAF,ASN_37457_ZAF,ASN_327804_ZAF,ASN_37009_NAM,ASN_37640_ZAF,ASN_36874_ZAF,ASN_16637_BWA,ASN_16637_ZAF,ASN_16637_ZMB,ASN_16637_NAM,ASN_16637_LBR,ASN_16637_MUS,ASN_37100_MUS,ASN_37100_TZA,ASN_37100_KEN,ASN_37100_ZAF,ASN_2018_ZAF,ASN_2018_LSO,ASN_37439_ZAF,ASN_15022_ZAF,ASN_37254_ZAF,ASN_327872_ZAF,ASN_22355_ZAF,ASN_327983_ZAF,ASN_327939_ZAF,ASN_37199_ZAF,ASN_37542_ZAF,ASN_327950_ZAF,ASN_327733_ZAF,ASN_37691_ZAF,ASN_328049_ZAF,ASN_328446_ZAF,ASN_327880_ZAF,ASN_327880_NGA,ASN_37670_ZAF,ASN_327849_ZAF,ASN_327824_ZAF,ASN_328242_ZAF,ASN_328174_ZAF,ASN_328251_ZAF,ASN_328237_ZAF,ASN_328137_ZAF,ASN_32653_ZAF,ASN_10474_ZAF,ASN_328114_ZAF,ASN_328266_ZAF,ASN_327926_ZAF,ASN_328333_ZAF,ASN_37314_ZAF,ASN_37172_ZAF,ASN_37468_AGO,ASN_328384_ZAF,ASN_328339_ZAF,ASN_327754_ZAF,ASN_327991_ZAF,ASN_328013_ZAF,ASN_37236_ZAF,ASN_328391_ZAF,ASN_328317_ZAF,ASN_36924_BFA,ASN_36924_COG,ASN_36924_TGO,ASN_36924_BEN,ASN_36924_RWA,ASN_36924_CIV,ASN_36924_GAB,ASN_328262_ZAF,ASN_25818_ZAF,ASN_25818_KEN,ASN_327782_ZAF,ASN_37049_ZAF,ASN_328441_ZAF,ASN_328170_ZAF,ASN_327822_ZAF,ASN_328474_ZAF,ASN_327966_ZAF,ASN_37662_ZAF,ASN_37662_NGA,ASN_37662_KEN,ASN_37662_MUS,ASN_37662_SOM,ASN_37662_ZWE,ASN_37662_DJI,ASN_37662_TZA,ASN_328480_ZAF,ASN_328455_ZAF,ASN_328501_ZAF,ASN_328461_ZAF,ASN_328575_ZAF,ASN_37179_ZAF,ASN_328341_ZAF,ASN_37724_ZAF,ASN_36916_ZAF,ASN_36916_BEN,ASN_36943_ZAF,ASN_37225_ZAF,ASN_33762_ZAF,ASN_328214_ZAF,ASN_37479_ZAF,ASN_37312_ZAF,ASN_7020_ZAF,ASN_37053_ZAF,ASN_37315_ZAF,ASN_328572_ZAF,ASN_36898_ZAF,ASN_33763_NAM,ASN_33763_AGO,ASN_33763_MOZ,ASN_37266_ZAF,ASN_37358_ZAF,ASN_37497_ZAF,ASN_37628_ZAF,ASN_328009_ZAF,ASN_37150_ZAF,ASN_37399_ZAF,ASN_36968_ZAF,ASN_327698_ZAF,ASN_37417_ZAF,ASN_37652_ZAF,ASN_37656_ZAF,ASN_37333_ZAF,ASN_327772_ZAF,ASN_327750_ZAF,ASN_327750_COD,ASN_327999_ZAF,ASN_327936_ZAF,ASN_327794_ZAF,ASN_3067_ZAF,ASN_61092_ZAF,ASN_327812_ZAF,ASN_328020_ZAF,ASN_328043_ZAF,ASN_328043_NGA,ASN_328065_ZAF,ASN_328045_ZAF,ASN_37678_BWA,ASN_328167_ZAF,ASN_328156_ZAF,ASN_327897_ZAF,ASN_328178_ZAF,ASN_328082_ZAF,ASN_328101_ZAF,ASN_3741_ZAF,ASN_3741_SYC,ASN_327988_ZAF,ASN_328278_ZAF,ASN_37564_ZAF,ASN_328544_ZAF,ASN_328068_ZAF,ASN_328239_ZAF,ASN_327901_ZAF,ASN_328145_KEN,ASN_328145_ZAF,ASN_327907_ZAF,ASN_328210_ZAF,ASN_328275_ZAF,ASN_327987_ZAF,ASN_328038_ZAF,ASN_328260_ZAF,ASN_327996_ZAF,ASN_328216_ZAF,ASN_327984_ZAF,ASN_37482_ZAF,ASN_37680_ZAF,ASN_14115_ZAF,ASN_5713_ZAF,ASN_5713_KEN,ASN_37549_ZAF,ASN_26106_ZAF,ASN_37168_ZAF,ASN_328418_ZAF,ASN_37675_ZAF,ASN_37525_ZAF,ASN_37130_ZAF,ASN_37634_ZAF,ASN_328126_MAR,ASN_328126_TUN,ASN_328126_MLI,ASN_328437_ZAF,ASN_32437_ZAF,ASN_328431_ZAF,ASN_37673_ZAF,ASN_328051_ZAF,ASN_328220_ZAF,ASN_37627_ZAF,ASN_37276_ZAF,ASN_328351_ZAF,ASN_36937_ZAF,ASN_37546_ZAF,ASN_37546_BWA,ASN_328510_ZAF,ASN_327751_ZAF,ASN_328373_ZAF,ASN_328589_ZAF,ASN_328433_ZAF"
IXP_209,Johannesburg Internet Exchange,ZAF,-26.13000,28.23000,"ASN_37474_ZAF,ASN_3741_ZAF,ASN_3741_SYC,ASN_16637_BWA,ASN_16637_ZAF,ASN_16637_ZMB,ASN_16637_NAM,ASN_16637_LBR,ASN_16637_MUS,ASN_328145_KEN,ASN_328145_ZAF,ASN_11845_ZAF,ASN_6083_ZAF,ASN_36937_ZAF,ASN_10474_ZAF,ASN_6968_ZAF,ASN_2018_ZAF,ASN_2018_LSO,ASN_15022_ZAF,ASN_32653_ZAF,ASN_36874_ZAF,ASN_37105_ZAF,ASN_37640_ZAF,ASN_37179_ZAF,ASN_327950_ZAF,ASN_33764_MUS,ASN_33764_ZAF,ASN_37271_ZAF,ASN_33763_NAM,ASN_33763_AGO,ASN_33763_MOZ,ASN_327872_ZAF,ASN_22355_ZAF,ASN_37159_ZAF,ASN_37235_ZAF,ASN_37236_ZAF,ASN_327782_ZAF,ASN_328112_ZAF,ASN_37356_ZAF,ASN_37172_ZAF,ASN_37100_MUS,ASN_37100_TZA,ASN_37100_KEN,ASN_37100_ZAF,ASN_328039_ZAF,ASN_37387_ZAF,ASN_37670_ZAF,ASN_37153_ZAF,ASN_37153_SYC,ASN_37150_ZAF,ASN_327999_ZAF,ASN_37399_ZAF,ASN_37542_ZAF,ASN_37314_ZAF,ASN_37678_BWA,ASN_36916_ZAF,ASN_36916_BEN,ASN_327979_ZAF,ASN_36968_ZAF,ASN_327966_ZAF,ASN_32437_ZAF,ASN_327849_ZAF,ASN_327962_ZAF,ASN_327733_ZAF,ASN_327991_ZAF,ASN_328137_ZAF,ASN_327813_GHA,ASN_327813_KEN,ASN_327813_NGA,ASN_327813_ZAF,ASN_327813_SYC,ASN_328317_ZAF,ASN_328512_ZAF,ASN_327817_ZAF,ASN_328399_ZAF,ASN_328341_ZAF,ASN_37049_ZAF,ASN_328365_ZAF,ASN_37177_ZAF,ASN_37181_ZAF,ASN_37439_ZAF,ASN_26422_ZAF,ASN_33762_ZAF,ASN_26106_ZAF,ASN_37315_ZAF,ASN_37053_ZAF,ASN_7020_ZAF,ASN_37546_ZAF,ASN_37546_BWA,ASN_22750_ZAF,ASN_37157_ZAF,ASN_37028_ZAF,ASN_37525_ZAF,ASN_37168_ZAF,ASN_327984_ZAF,ASN_37333_ZAF,ASN_327781_ZAF,ASN_36868_MUS,ASN_36994_ZAF,ASN_36994_AGO,ASN_36994_NGA,ASN_37358_ZAF,ASN_37680_ZAF,ASN_37549_ZAF,ASN_328209_ZAF,ASN_37497_ZAF,ASN_327907_ZAF,ASN_37650_ZAF,ASN_327893_ZAF,ASN_19711_SWZ,ASN_328074_ZAF,ASN_328397_ZAF,ASN_327987_ZAF,ASN_328176_ZAF,ASN_37317_ZAF,ASN_328608_ZAF,ASN_328608_SYC,ASN_328517_ZAF"
IXP_1362,Durban Internet eXchange,ZAF,-29.97000,30.95000,"ASN_37668_ZAF,ASN_3741_ZAF,ASN_3741_SYC,ASN_5713_ZAF,ASN_5713_KEN,ASN_20011_ZAF,ASN_328145_KEN,ASN_328145_ZAF,ASN_11845_ZAF,ASN_33762_ZAF,ASN_10474_ZAF,ASN_2018_ZAF,ASN_2018_LSO,ASN_37315_ZAF,ASN_32653_ZAF,ASN_36874_ZAF,ASN_37179_ZAF,ASN_36916_ZAF,ASN_36916_BEN,ASN_37457_ZAF,ASN_328049_ZAF,ASN_327984_ZAF,ASN_37271_ZAF,ASN_328471_ZAF,ASN_36994_ZAF,ASN_36994_AGO,ASN_36994_NGA,ASN_37172_ZAF,ASN_37358_ZAF,ASN_37100_MUS,ASN_37100_TZA,ASN_37100_KEN,ASN_37100_ZAF,ASN_37680_ZAF,ASN_37497_ZAF,ASN_327698_ZAF,ASN_37314_ZAF,ASN_36968_ZAF,ASN_32437_ZAF,ASN_328024_ZAF,ASN_327805_ZAF,ASN_327849_ZAF,ASN_328337_ZAF,ASN_327987_ZAF,ASN_328262_ZAF,ASN_328146_ZAF,ASN_328327_ZAF,ASN_328137_ZAF,ASN_327922_ZAF,ASN_327761_ZAF,ASN_328317_ZAF,ASN_328441_ZAF,ASN_327817_ZAF,ASN_61092_ZAF,ASN_328388_ZAF,ASN_328622_ZAF,ASN_328631_ZAF,ASN_328483_ZAF,ASN_37049_ZAF,ASN_328437_ZAF,ASN_328423_ZAF,ASN_327693_ZAF,ASN_327935_ZAF,ASN_37519_ZAF,ASN_328568_ZAF,ASN_328285_ZAF,ASN_328051_ZAF,ASN_37016_ZAF,ASN_328365_ZAF,ASN_37177_ZAF,ASN_37181_ZAF"
IXP_206,Cape Town Internet Exchange,ZAF,-33.98000,18.60000,"ASN_37663_ZAF,ASN_3741_ZAF,ASN_3741_SYC,ASN_11845_ZAF,ASN_36937_ZAF,ASN_10474_ZAF,ASN_16637_BWA,ASN_16637_ZAF,ASN_16637_ZMB,ASN_16637_NAM,ASN_16637_LBR,ASN_16637_MUS,ASN_2018_ZAF,ASN_2018_LSO,ASN_15022_ZAF,ASN_32653_ZAF,ASN_37640_ZAF,ASN_37105_ZAF,ASN_37179_ZAF,ASN_327950_ZAF,ASN_37199_ZAF,ASN_37271_ZAF,ASN_327872_ZAF,ASN_37333_ZAF,ASN_22355_ZAF,ASN_37236_ZAF,ASN_328112_ZAF,ASN_327907_ZAF,ASN_37153_ZAF,ASN_37153_SYC,ASN_37150_ZAF,ASN_37542_ZAF,ASN_327849_ZAF,ASN_327991_ZAF,ASN_328317_ZAF,ASN_328633_ZAF,ASN_328237_ZAF,ASN_37177_ZAF,ASN_37181_ZAF,ASN_33762_ZAF,ASN_37315_ZAF,ASN_37053_ZAF,ASN_36874_ZAF,ASN_36943_ZAF,ASN_36916_ZAF,ASN_36916_BEN,ASN_327984_ZAF,ASN_36994_ZAF,ASN_36994_AGO,ASN_36994_NGA,ASN_37356_ZAF,ASN_37358_ZAF,ASN_37100_MUS,ASN_37100_TZA,ASN_37100_KEN,ASN_37100_ZAF,ASN_37680_ZAF,ASN_37497_ZAF,ASN_36968_ZAF,ASN_32437_ZAF,ASN_328009_ZAF,ASN_37049_ZAF"
IXP_143,Kenya Internet Exchange Point,KEN,-1.32000,36.82000,"ASN_15399_KEN,ASN_15399_UGA,ASN_15399_NGA,ASN_15399_TZA,ASN_36866_KEN,ASN_15808_KEN,ASN_12455_KEN,ASN_33771_KEN,ASN_36914_KEN,ASN_328089_KEN,ASN_37273_UGA,ASN_12556_KEN,ASN_12556_UGA,ASN_36926_KEN,ASN_36915_KEN,ASN_36948_KEN,ASN_37685_KEN,ASN_37578_KEN,ASN_37684_KEN,ASN_37684_TZA,ASN_37305_KEN,ASN_25818_ZAF,ASN_25818_KEN,ASN_327997_KEN,ASN_37027_UGA,ASN_37027_KEN,ASN_37027_TZA,ASN_37109_KEN,ASN_37271_ZAF,ASN_37619_RWA,ASN_328301_KEN,ASN_328271_KEN,ASN_327906_KEN,ASN_37063_UGA,ASN_328014_RWA,ASN_328475_KEN,ASN_37662_ZAF,ASN_37662_NGA,ASN_37662_KEN,ASN_37662_MUS,ASN_37662_SOM,ASN_37662_ZWE,ASN_37662_DJI,ASN_37662_TZA,ASN_328490_KEN,ASN_328296_KEN,ASN_16637_BWA,ASN_16637_ZAF,ASN_16637_ZMB,ASN_16637_NAM,ASN_16637_LBR,ASN_16637_MUS,ASN_328578_KEN,ASN_9129_KEN"
IXP_479,Kinshasa Internet Exchange,COD,-4.38000,15.43000,""
IXP_248,Uganda Internet Exchange,UGA,0.32000,32.62000,"ASN_37386_UGA,ASN_37063_UGA,ASN_36991_UGA,ASN_328198_UGA,ASN_29039_UGA,ASN_20294_UGA,ASN_21491_UGA,ASN_37113_UGA,ASN_328096_UGA,ASN_29032_UGA,ASN_37075_UGA,ASN_37610_UGA,ASN_37027_UGA,ASN_37027_KEN,ASN_37027_TZA,ASN_327724_UGA,ASN_37679_UGA,ASN_327717_UGA,ASN_327687_UGA,ASN_37273_UGA,ASN_37122_UGA,ASN_37122_ZAF,ASN_37100_MUS,ASN_37100_TZA,ASN_37100_KEN,ASN_37100_ZAF,ASN_328015_UGA,ASN_12556_KEN,ASN_12556_UGA"
