# input clique: 174 209 286 701 1239 1299 2828 2914 3257 3320 3356 3491 5511 6453 6461 6762 6830 7018 12956
# IXP ASes: 1200 4635 5507 6695 7606 8714 9355 9439 9560 9722 9989 11670 15645 17819 18398 21371 24029 24115 24990 35054 40633 42476 43100 47886 48850 50384 55818 57463
# source:topology|BGP|20200701|ripe|rrc00
# source:topology|BGP|20200702|ripe|rrc00
# source:topology|BGP|20200703|ripe|rrc00
# source:topology|BGP|20200704|ripe|rrc00
# source:topology|BGP|20200705|ripe|rrc00
# source:topology|BGP|20200701|ripe|rrc01
# source:topology|BGP|20200702|ripe|rrc01
# source:topology|BGP|20200703|ripe|rrc01
# source:topology|BGP|20200704|ripe|rrc01
# source:topology|BGP|20200705|ripe|rrc01
# source:topology|BGP|20200701|ripe|rrc03
# source:topology|BGP|20200702|ripe|rrc03
# source:topology|BGP|20200703|ripe|rrc03
# source:topology|BGP|20200704|ripe|rrc03
# source:topology|BGP|20200705|ripe|rrc03
# source:topology|BGP|20200701|ripe|rrc04
# source:topology|BGP|20200702|ripe|rrc04
# source:topology|BGP|20200701|routeviews|sydney
# source:topology|BGP|20200702|routeviews|sydney
# source:topology|BGP|20200703|routeviews|sydney
# source:topology|BGP|20200704|routeviews|sydney
# source:topology|BGP|20200705|routeviews|sydney
# source:topology|BGP|20200701|routeviews|telxatl
# source:topology|BGP|20200702|routeviews|telxatl
# source:topology|BGP|20200703|routeviews|telxatl
# source:topology|BGP|20200704|routeviews|telxatl
# source:topology|BGP|20200705|routeviews|telxatl
# source:topology|BGP|20200701|routeviews|wide
# source:topology|BGP|20200702|routeviews|wide
# source:topology|BGP|20200703|routeviews|wide
# source:topology|BGP|20200704|routeviews|wide
# source:topology|BGP|20200705|routeviews|wide
3741|11|0
3741|37584|-1
3741|12091|0
3741|37586|0
3741|15412|-1
3741|16637|0
3741|201053|-1
3356|28698|-1
3356|69|-1
3356|646260|0
3356|37586|-1
3356|12091|0
3356|37585|-1
1299|56651|0
1299|15412|0
1299|6453|-1
1299|138495|0
1299|5511|0
1299|201053|-1
6453|9002|-1
6453|11|-1
6453|69|-1
6453|138495|0
6453|9129|0
3300|174|0
3300|28698|-1
3300|37588|0
3300|3215|-1
3300|69|0
3300|646260|-1
3257|9129|-1
3257|646260|0
3257|28698|0
3257|37585|0
3257|37586|-1
5511|37586|0
5511|56651|0
5511|37588|-1
5511|201053|0
5511|9129|-1
5511|69|-1
13335|138495|0
13335|3491|0
13335|69|0
13335|328372|-1
174|924|-1
174|646260|-1
37584|12091|0
37584|7018|-1
37584|56651|-1
37584|37585|0
37585|138495|0
15412|69|-1
15412|12091|0
15412|646260|0
15412|9129|0
15412|9002|-1
9002|37586|-1
37586|28698|0
37586|328372|-1
37586|924|-1
37586|56651|0
328372|201053|0
328372|138495|-1
328372|16637|-1
9129|56651|0
16637|69|0
16637|12091|0
12091|11|0
12091|28698|1
28698|11|-1
28698|138495|-1
28698|69|-1
28698|646260|-1
69|646260|-1
69|924|-1
